2023-06-09 02:04:39,716 INFO    StreamThr :97391 [internal.py:wandb_internal():86] W&B internal server running at pid: 97391, started at: 2023-06-09 02:04:39.716206
2023-06-09 02:04:40,323 DEBUG   HandlerThread:97391 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-09 02:04:40,323 DEBUG   HandlerThread:97391 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-06-09 02:04:41,130 INFO    Thread-12 :97391 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/requirements.txt
2023-06-09 02:04:41,131 INFO    Thread-12 :97391 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/wandb-summary.json
2023-06-09 02:04:41,131 INFO    Thread-12 :97391 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/conda-environment.yaml
2023-06-09 02:04:41,773 DEBUG   HandlerThread:97391 [system_info.py:_save_conda():86] Saving conda packages done
2023-06-09 02:04:41,774 INFO    HandlerThread:97391 [system_monitor.py:probe():216] Finished publishing system info
2023-06-09 02:04:41,776 DEBUG   SenderThread:97391 [sender.py:send():369] send: files
2023-06-09 02:04:41,776 INFO    SenderThread:97391 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-06-09 02:04:41,779 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: stop_status
2023-06-09 02:04:41,779 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: stop_status
2023-06-09 02:04:41,974 DEBUG   SenderThread:97391 [sender.py:send():369] send: telemetry
2023-06-09 02:04:42,135 INFO    Thread-12 :97391 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/conda-environment.yaml
2023-06-09 02:04:42,136 INFO    Thread-12 :97391 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/wandb-metadata.json
2023-06-09 02:04:42,283 INFO    wandb-upload_0:97391 [upload_job.py:push():133] Uploaded file /var/folders/t_/d431v4bs417dk8242vqhkqb40000gn/T/tmpvdnyqp1mwandb/40bjlj5l-wandb-metadata.json
2023-06-09 02:04:42,322 DEBUG   SenderThread:97391 [sender.py:send():369] send: use_artifact
2023-06-09 02:04:42,941 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: partial_history
2023-06-09 02:04:42,942 DEBUG   SenderThread:97391 [sender.py:send():369] send: history
2023-06-09 02:04:42,942 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: summary_record
2023-06-09 02:04:42,942 INFO    SenderThread:97391 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-09 02:04:43,141 INFO    Thread-12 :97391 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/wandb-summary.json
2023-06-09 02:04:43,141 INFO    Thread-12 :97391 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/output.log
2023-06-09 02:04:43,147 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-09 02:04:43,147 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: log_artifact
2023-06-09 02:04:44,154 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-09 02:04:44,642 INFO    wandb-upload_0:97391 [upload_job.py:push():91] Uploaded file /Users/toph/Library/Application Support/wandb/artifacts/staging/tmpbntglq_1
2023-06-09 02:04:45,152 INFO    Thread-12 :97391 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/output.log
2023-06-09 02:04:45,460 INFO    SenderThread:97391 [sender.py:send_request_log_artifact():1414] logged artifact gdodl6p9-model - {'id': 'QXJ0aWZhY3Q6NDgyMDQyMDg0', 'digest': 'bc81128f01b5215308e619a4ed45e2cc', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1NTc2NDUz', 'latestArtifact': None}, 'version': 'latest'}
2023-06-09 02:04:45,460 DEBUG   SenderThread:97391 [sender.py:send():369] send: telemetry
2023-06-09 02:04:45,460 DEBUG   SenderThread:97391 [sender.py:send():369] send: exit
2023-06-09 02:04:45,460 INFO    SenderThread:97391 [sender.py:send_exit():574] handling exit code: 0
2023-06-09 02:04:45,460 INFO    SenderThread:97391 [sender.py:send_exit():576] handling runtime: 2
2023-06-09 02:04:45,460 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: status_report
2023-06-09 02:04:45,461 INFO    SenderThread:97391 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-09 02:04:45,461 INFO    SenderThread:97391 [sender.py:send_exit():582] send defer
2023-06-09 02:04:45,461 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: poll_exit
2023-06-09 02:04:45,461 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:45,461 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-09 02:04:45,461 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:45,461 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 0
2023-06-09 02:04:45,461 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 1
2023-06-09 02:04:45,461 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:45,461 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-09 02:04:45,462 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:45,462 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 1
2023-06-09 02:04:45,462 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 2
2023-06-09 02:04:45,462 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:45,462 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-09 02:04:45,462 INFO    HandlerThread:97391 [system_monitor.py:finish():190] Stopping system monitor
2023-06-09 02:04:45,462 DEBUG   SystemMonitor:97391 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-09 02:04:45,462 DEBUG   SystemMonitor:97391 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-09 02:04:45,462 DEBUG   SystemMonitor:97391 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-09 02:04:45,462 INFO    HandlerThread:97391 [interfaces.py:finish():202] Joined cpu monitor
2023-06-09 02:04:45,462 INFO    HandlerThread:97391 [interfaces.py:finish():202] Joined disk monitor
2023-06-09 02:04:45,809 INFO    HandlerThread:97391 [interfaces.py:finish():202] Joined gpuapple monitor
2023-06-09 02:04:45,809 INFO    HandlerThread:97391 [interfaces.py:finish():202] Joined memory monitor
2023-06-09 02:04:45,809 INFO    HandlerThread:97391 [interfaces.py:finish():202] Joined network monitor
2023-06-09 02:04:45,809 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:45,809 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 2
2023-06-09 02:04:45,809 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 3
2023-06-09 02:04:45,809 DEBUG   SenderThread:97391 [sender.py:send():369] send: telemetry
2023-06-09 02:04:45,809 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:45,809 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-09 02:04:45,809 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:45,809 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 3
2023-06-09 02:04:45,809 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 4
2023-06-09 02:04:45,809 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:45,809 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-09 02:04:45,809 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:45,809 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 4
2023-06-09 02:04:45,809 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 5
2023-06-09 02:04:45,809 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:45,809 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-09 02:04:45,810 DEBUG   SenderThread:97391 [sender.py:send():369] send: summary
2023-06-09 02:04:45,810 INFO    SenderThread:97391 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-09 02:04:45,810 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:45,810 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 5
2023-06-09 02:04:45,810 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 6
2023-06-09 02:04:45,810 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:45,810 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-09 02:04:45,810 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:45,810 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 6
2023-06-09 02:04:45,811 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: status_report
2023-06-09 02:04:45,989 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 7
2023-06-09 02:04:45,989 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:45,989 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-09 02:04:45,989 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:45,990 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 7
2023-06-09 02:04:46,158 INFO    Thread-12 :97391 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/config.yaml
2023-06-09 02:04:46,159 INFO    Thread-12 :97391 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/wandb-summary.json
2023-06-09 02:04:46,733 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 8
2023-06-09 02:04:46,733 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:46,733 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-09 02:04:46,733 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:46,733 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 8
2023-06-09 02:04:46,733 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 9
2023-06-09 02:04:46,734 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:46,734 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-09 02:04:46,734 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:46,734 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 9
2023-06-09 02:04:46,734 INFO    SenderThread:97391 [dir_watcher.py:finish():359] shutting down directory watcher
2023-06-09 02:04:47,162 INFO    Thread-12 :97391 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/output.log
2023-06-09 02:04:47,163 INFO    SenderThread:97391 [dir_watcher.py:finish():389] scan: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files
2023-06-09 02:04:47,163 INFO    SenderThread:97391 [dir_watcher.py:finish():403] scan save: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/requirements.txt requirements.txt
2023-06-09 02:04:47,163 INFO    SenderThread:97391 [dir_watcher.py:finish():403] scan save: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/output.log output.log
2023-06-09 02:04:47,167 INFO    SenderThread:97391 [dir_watcher.py:finish():403] scan save: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/config.yaml config.yaml
2023-06-09 02:04:47,168 INFO    SenderThread:97391 [dir_watcher.py:finish():403] scan save: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/wandb-summary.json wandb-summary.json
2023-06-09 02:04:47,174 INFO    SenderThread:97391 [dir_watcher.py:finish():403] scan save: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/conda-environment.yaml conda-environment.yaml
2023-06-09 02:04:47,180 INFO    SenderThread:97391 [dir_watcher.py:finish():403] scan save: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/wandb-metadata.json wandb-metadata.json
2023-06-09 02:04:47,180 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 10
2023-06-09 02:04:47,180 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:47,180 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-09 02:04:47,181 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:47,183 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 10
2023-06-09 02:04:47,183 INFO    SenderThread:97391 [file_pusher.py:finish():159] shutting down file pusher
2023-06-09 02:04:47,630 INFO    wandb-upload_0:97391 [upload_job.py:push():133] Uploaded file /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/requirements.txt
2023-06-09 02:04:47,683 INFO    wandb-upload_1:97391 [upload_job.py:push():133] Uploaded file /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/output.log
2023-06-09 02:04:47,731 INFO    wandb-upload_4:97391 [upload_job.py:push():133] Uploaded file /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/conda-environment.yaml
2023-06-09 02:04:47,735 INFO    wandb-upload_3:97391 [upload_job.py:push():133] Uploaded file /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/wandb-summary.json
2023-06-09 02:04:47,740 INFO    wandb-upload_2:97391 [upload_job.py:push():133] Uploaded file /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/files/config.yaml
2023-06-09 02:04:47,942 INFO    Thread-11 (_thread_body):97391 [sender.py:transition_state():602] send defer: 11
2023-06-09 02:04:47,943 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:47,943 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-09 02:04:47,943 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:47,944 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 11
2023-06-09 02:04:47,944 INFO    SenderThread:97391 [file_pusher.py:join():164] waiting for file pusher
2023-06-09 02:04:47,944 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 12
2023-06-09 02:04:47,944 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:47,944 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-09 02:04:47,944 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:47,944 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 12
2023-06-09 02:04:48,131 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 13
2023-06-09 02:04:48,131 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:48,131 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-09 02:04:48,131 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:48,131 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 13
2023-06-09 02:04:48,131 INFO    SenderThread:97391 [sender.py:transition_state():602] send defer: 14
2023-06-09 02:04:48,131 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: defer
2023-06-09 02:04:48,131 INFO    HandlerThread:97391 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-09 02:04:48,132 DEBUG   SenderThread:97391 [sender.py:send():369] send: final
2023-06-09 02:04:48,132 DEBUG   SenderThread:97391 [sender.py:send():369] send: footer
2023-06-09 02:04:48,132 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: defer
2023-06-09 02:04:48,132 INFO    SenderThread:97391 [sender.py:send_request_defer():598] handle sender defer: 14
2023-06-09 02:04:48,134 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-09 02:04:48,134 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: server_info
2023-06-09 02:04:48,135 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: get_summary
2023-06-09 02:04:48,135 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: poll_exit
2023-06-09 02:04:48,135 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-09 02:04:48,136 DEBUG   SenderThread:97391 [sender.py:send_request():396] send_request: server_info
2023-06-09 02:04:48,281 DEBUG   HandlerThread:97391 [handler.py:handle_request():144] handle_request: shutdown
2023-06-09 02:04:48,281 INFO    HandlerThread:97391 [handler.py:finish():854] shutting down handler
2023-06-09 02:04:49,138 INFO    WriterThread:97391 [datastore.py:close():298] close: /Users/toph/Documents/Private/GitHub/MLOps-Zoomcamp/wandb/run-20230609_020439-gdodl6p9/run-gdodl6p9.wandb
2023-06-09 02:04:49,282 INFO    SenderThread:97391 [sender.py:finish():1526] shutting down sender
2023-06-09 02:04:49,283 INFO    SenderThread:97391 [file_pusher.py:finish():159] shutting down file pusher
2023-06-09 02:04:49,283 INFO    SenderThread:97391 [file_pusher.py:join():164] waiting for file pusher
